,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano novo,Ano novo_lower,Ano novo_upper,Carnaval,Carnaval_lower,Carnaval_upper,Carnaval (Day off),Carnaval (Day off)_lower,Carnaval (Day off)_upper,Dia Internacional da Mulher,Dia Internacional da Mulher_lower,Dia Internacional da Mulher_upper,Dia Internacional da Mulher (Day off),Dia Internacional da Mulher (Day off)_lower,Dia Internacional da Mulher (Day off)_upper,Dia Mundial do Trabalho,Dia Mundial do Trabalho_lower,Dia Mundial do Trabalho_upper,Dia da Independência,Dia da Independência_lower,Dia da Independência_upper,Dia da Independência (Day off),Dia da Independência (Day off)_lower,Dia da Independência (Day off)_upper,Dia da Libertação da África Austral,Dia da Libertação da África Austral_lower,Dia da Libertação da África Austral_upper,Dia da Libertação da África Austral (Day off),Dia da Libertação da África Austral (Day off)_lower,Dia da Libertação da África Austral (Day off)_upper,Dia da Paz e Reconciliação,Dia da Paz e Reconciliação_lower,Dia da Paz e Reconciliação_upper,Dia da Paz e Reconciliação (Day off),Dia da Paz e Reconciliação (Day off)_lower,Dia da Paz e Reconciliação (Day off)_upper,Dia de Natal e da Família,Dia de Natal e da Família_lower,Dia de Natal e da Família_upper,Dia do Herói Nacional,Dia do Herói Nacional_lower,Dia do Herói Nacional_upper,Dia do Herói Nacional (Day off),Dia do Herói Nacional (Day off)_lower,Dia do Herói Nacional (Day off)_upper,Dia do Início da Luta Armada,Dia do Início da Luta Armada_lower,Dia do Início da Luta Armada_upper,Dia do Início da Luta Armada (Day off),Dia do Início da Luta Armada (Day off)_lower,Dia do Início da Luta Armada (Day off)_upper,Dia dos Finados,Dia dos Finados_lower,Dia dos Finados_upper,Dia dos Finados (Day off),Dia dos Finados (Day off)_lower,Dia dos Finados (Day off)_upper,Sexta-feira Santa,Sexta-feira Santa_lower,Sexta-feira Santa_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,school_holiday,school_holiday_lower,school_holiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
234,2022-10-01,5.096323158036913,1.146480643218303,10.707203995702713,5.096323158036913,5.096323158036913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21797369908295566,0.21797369908295566,0.21797369908295566,0.230263870088859,0.230263870088859,0.230263870088859,0.0,0.0,0.0,0.12177374593625277,0.12177374593625277,0.12177374593625277,-0.1094835749303494,-0.1094835749303494,-0.1094835749303494,0.0,0.0,0.0,6.269822251629969
235,2022-10-03,5.09008743793844,0.7316996454143363,10.515488271500244,5.09008743793844,5.09008743793844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20039760788651137,0.20039760788651137,0.20039760788651137,0.09737301231591211,0.09737301231591211,0.09737301231591211,0.0,0.0,0.0,0.006942281310831319,0.006942281310831319,0.006942281310831319,-0.10996687688143054,-0.10996687688143054,-0.10996687688143054,0.0,0.0,0.0,5.585724584721889
236,2022-10-04,5.086969577889202,-0.42626287867094004,9.065281956563418,5.086969577889202,5.086969577889202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16917719716252516,0.16917719716252516,0.16917719716252516,-0.14927063153672374,-0.14927063153672374,-0.14927063153672374,0.0,0.0,0.0,-0.21143278688895045,-0.21143278688895045,-0.21143278688895045,-0.10701504181029847,-0.10701504181029847,-0.10701504181029847,0.0,0.0,0.0,4.32763441638958
237,2022-10-05,5.083851717839966,0.0686144476364048,9.762548743487628,5.083851717839966,5.083851717839966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11696411932670031,0.11696411932670031,0.11696411932670031,-0.023962215895245317,-0.023962215895245317,-0.023962215895245317,0.0,0.0,0.0,-0.03884875229828945,-0.03884875229828945,-0.03884875229828945,-0.1020775829236562,-0.1020775829236562,-0.1020775829236562,0.0,0.0,0.0,4.962031365397672
238,2022-10-06,5.0807338577907295,-0.8054047018051361,9.005387811656027,5.0807338577907295,5.0807338577907295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03152332081679216,0.03152332081679216,0.03152332081679216,-0.15103281860255288,-0.15103281860255288,-0.15103281860255288,0.0,0.0,0.0,-0.08723340000005111,-0.08723340000005111,-0.08723340000005111,-0.09532273941929392,-0.09532273941929392,-0.09532273941929392,0.0,0.0,0.0,4.313376302679173
239,2022-10-08,5.074498137692256,-0.546309843023164,9.471361943120838,5.074498137692256,5.074498137692256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18011536852722188,-0.18011536852722188,-0.18011536852722188,-0.13559244902110232,-0.13559244902110232,-0.13559244902110232,0.0,0.0,0.0,0.12177374593606402,0.12177374593606402,0.12177374593606402,-0.07725082642994446,-0.07725082642994446,-0.07725082642994446,0.0,0.0,0.0,4.38643450764954
240,2022-10-10,5.0682624175937825,-1.1912070551871994,8.708246235584637,5.0682624175937825,5.0682624175937825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19042063851065746,-0.19042063851065746,-0.19042063851065746,-0.2384153202369059,-0.2384153202369059,-0.2384153202369059,0.0,0.0,0.0,0.006942281310734561,0.006942281310734561,0.006942281310734561,-0.05493696303698295,-0.05493696303698295,-0.05493696303698295,0.0,0.0,0.0,3.859911010258486
241,2022-10-11,5.0651445575445475,-1.4708894535055101,7.988301867398005,5.0651445575445475,5.0651445575445475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1107303900000393,-0.1107303900000393,-0.1107303900000393,-0.36514167069008036,-0.36514167069008036,-0.36514167069008036,0.0,0.0,0.0,-0.2114327868889484,-0.2114327868889484,-0.2114327868889484,-0.04297849380109267,-0.04297849380109267,-0.04297849380109267,0.0,0.0,0.0,3.215649211515964
242,2022-10-13,5.058908837446074,-0.5706143207162279,9.440197858207464,5.058908837446074,5.058908837446074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012596115776691522,-0.012596115776691522,-0.012596115776691522,-0.11898732535121809,-0.11898732535121809,-0.11898732535121809,0.0,0.0,0.0,-0.08723339999986762,-0.08723339999986762,-0.08723339999986762,-0.019157809574658954,-0.019157809574658954,-0.019157809574658954,0.0,0.0,0.0,4.456962805682725
243,2022-10-14,5.055790977396838,0.42482973703081844,10.117300990617277,5.055790977396838,5.055790977396838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020451809831045227,-0.020451809831045227,-0.020451809831045227,0.00957980139557859,0.00957980139557859,0.00957980139557859,0.0,0.0,0.0,0.03800761354483373,0.03800761354483373,0.03800761354483373,-0.007976002318209907,-0.007976002318209907,-0.007976002318209907,0.0,0.0,0.0,5.104224450857858
244,2022-10-15,5.052673117347601,0.9556775036372042,10.3648399600484,5.052673117347601,5.052673117347601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019569135376821277,-0.019569135376821277,-0.019569135376821277,0.1044910428067154,0.1044910428067154,0.1044910428067154,0.0,0.0,0.0,0.12177374593605131,0.12177374593605131,0.12177374593605131,0.0022864322474853427,0.0022864322474853427,0.0022864322474853427,0.0,0.0,0.0,5.58063220034071
245,2022-10-17,5.046437397249129,0.5060256746993601,10.507266352348756,5.046437397249129,5.046437397249129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762848853822595,0.0762848853822595,0.0762848853822595,0.10212130638591263,0.10212130638591263,0.10212130638591263,0.0,0.0,0.0,0.006942281310300256,0.006942281310300256,0.006942281310300256,0.018894139693352865,0.018894139693352865,0.018894139693352865,0.0,0.0,0.0,5.5617861768509345
246,2022-10-20,5.03708381710142,-0.8122732084119748,8.94830708066051,5.03708381710142,5.03708381710142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10756872933661887,-0.10756872933661887,-0.10756872933661887,-0.16416611555641158,-0.16416611555641158,-0.16416611555641158,0.0,0.0,0.0,-0.08723339999996445,-0.08723339999996445,-0.08723339999996445,0.03063601378017173,0.03063601378017173,0.03063601378017173,0.0,0.0,0.0,4.2101653331158175
247,2022-10-21,5.033965957052182,-0.3190357942145297,8.971341996379266,5.033965957052182,5.033965957052182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24093845257484553,-0.24093845257484553,-0.24093845257484553,-0.17246902217657786,-0.17246902217657786,-0.17246902217657786,0.0,0.0,0.0,0.038007613544833056,0.038007613544833056,0.038007613544833056,0.030461816853434655,0.030461816853434655,0.030461816853434655,0.0,0.0,0.0,4.165762770769211
248,2022-10-22,5.030848097002946,-0.7280418457383095,8.917466918904099,5.030848097002946,5.030848097002946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29365990324828656,-0.29365990324828656,-0.29365990324828656,-0.14372839233110776,-0.14372839233110776,-0.14372839233110776,0.0,0.0,0.0,0.1217737459358626,0.1217737459358626,0.1217737459358626,0.02815776498131633,0.02815776498131633,0.02815776498131633,0.0,0.0,0.0,4.3077723879587
249,2022-10-24,5.024612376904473,-0.3973746312146111,9.331134771128248,5.024612376904473,5.024612376904473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11250446745826556,-0.11250446745826556,-0.11250446745826556,-0.08821394243235363,-0.08821394243235363,-0.08821394243235363,0.0,0.0,0.0,0.0069422813105410285,0.0069422813105410285,0.0069422813105410285,0.01734824371537091,0.01734824371537091,0.01734824371537091,0.0,0.0,0.0,4.581371509943331
250,2022-10-26,5.018376656806001,0.03417097114700975,10.136407044217982,5.018376656806001,5.018376656806001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07986154025047194,0.07986154025047194,0.07986154025047194,0.040145348127455224,0.040145348127455224,0.040145348127455224,0.0,0.0,0.0,-0.03884875229807609,-0.03884875229807609,-0.03884875229807609,-0.0008674398249406412,-0.0008674398249406412,-0.0008674398249406412,0.0,0.0,0.0,5.219841134728172
251,2022-10-27,5.015258796756763,0.3186093130087933,9.6772349086591,5.015258796756763,5.015258796756763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09961754826387245,0.09961754826387245,0.09961754826387245,0.00014398115102435757,0.00014398115102435757,0.00014398115102435757,0.0,0.0,0.0,-0.08723339999998406,-0.08723339999998406,-0.08723339999998406,-0.012240167112864048,-0.012240167112864048,-0.012240167112864048,0.0,0.0,0.0,5.015980899491005
252,2022-10-28,5.012140936707528,0.929524020950575,10.731098706643829,5.012140936707528,5.012140936707528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10577754824105624,0.10577754824105624,0.10577754824105624,0.11902246044056017,0.11902246044056017,0.11902246044056017,0.0,0.0,0.0,0.03800761354512276,0.03800761354512276,0.03800761354512276,-0.02476270134561883,-0.02476270134561883,-0.02476270134561883,0.0,0.0,0.0,5.6086982830693115
253,2022-10-29,5.0090230766582895,1.0120955094953843,10.816832080721788,5.0090230766582895,5.0090230766582895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12951124827431615,0.12951124827431615,0.12951124827431615,0.2131627590734117,0.2131627590734117,0.2131627590734117,0.0,0.0,0.0,0.12177374593605696,0.12177374593605696,0.12177374593605696,-0.03812223513696142,-0.03812223513696142,-0.03812223513696142,0.0,0.0,0.0,6.07676025594116
254,2022-10-31,5.002787356559818,1.0341730168288557,10.29410041350873,5.002787356559818,5.002787356559818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20789550733906056,0.20789550733906056,0.20789550733906056,0.14885124706366384,0.14885124706366384,0.14885124706366384,0.0,0.0,0.0,0.00694228131010673,0.00694228131010673,0.00694228131010673,-0.06598654158550342,-0.06598654158550342,-0.06598654158550342,0.0,0.0,0.0,5.747458493378077
255,2022-11-01,4.999669496510581,-0.13881646708025164,9.866323902817895,4.999669496510581,4.999669496510581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22132213332062606,0.22132213332062606,0.22132213332062606,-0.06988870675230913,-0.06988870675230913,-0.06988870675230913,0.0,0.0,0.0,-0.21143278688906317,-0.21143278688906317,-0.21143278688906317,-0.07977805318387206,-0.07977805318387206,-0.07977805318387206,0.0,0.0,0.0,4.650249061210488
256,2022-11-03,4.993433776412108,0.14298820751712576,9.677150089468666,4.993433776412108,4.993433776412108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18657595001155172,0.18657595001155172,0.18657595001155172,-0.005962018420373961,-0.005962018420373961,-0.005962018420373961,0.0,0.0,0.0,-0.08723339999994072,-0.08723339999994072,-0.08723339999994072,-0.10530456843198494,-0.10530456843198494,-0.10530456843198494,0.0,0.0,0.0,4.963662832256222
257,2022-11-05,4.987198056313636,0.25632794153501953,10.12013933100196,4.987198056313636,4.987198056313636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07865461494224832,0.07865461494224832,0.07865461494224832,0.07451768614365813,0.07451768614365813,0.07451768614365813,0.0,0.0,0.0,0.12177374593625132,0.12177374593625132,0.12177374593625132,-0.12591067473484152,-0.12591067473484152,-0.12591067473484152,0.0,0.0,0.0,5.358832515810277
258,2022-11-07,4.980962336215162,-1.2109946353344812,8.566298344116797,4.980962336215162,4.980962336215162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.134469851572595,-0.134469851572595,-0.134469851572595,-0.2669578716340913,-0.2669578716340913,-0.2669578716340913,0.0,0.0,0.0,0.0069422813109660635,0.0069422813109660635,0.0069422813109660635,-0.13943030137246232,-0.13943030137246232,-0.13943030137246232,0.0,0.0,0.0,3.651255232249592
259,2022-11-12,4.96537303596898,-0.08563831694528452,9.849728174549714,4.96537303596898,4.96537303596898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019749612925407875,-0.019749612925407875,-0.019749612925407875,-0.0329530200041056,-0.0329530200041056,-0.0329530200041056,0.0,0.0,0.0,0.12177374593585549,0.12177374593585549,0.12177374593585549,-0.13497715301455324,-0.13497715301455324,-0.13497715301455324,0.0,0.0,0.0,4.801748998986848
260,2022-11-17,4.949783735722798,-0.7583735272476436,9.432887956174799,4.949783735722798,4.949783735722798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09382005916240203,0.09382005916240203,0.09382005916240203,-0.07577294078196031,-0.07577294078196031,-0.07577294078196031,0.0,0.0,0.0,-0.08723339999999422,-0.08723339999999422,-0.08723339999999422,-0.08235959994436814,-0.08235959994436814,-0.08235959994436814,0.0,0.0,0.0,4.574724065832364
261,2022-11-18,4.9466658756735615,0.2249835393994474,10.066518537314916,4.9466658756735615,4.9466658756735615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216814568969707,0.07216814568969707,0.07216814568969707,0.04147092934760124,0.04147092934760124,0.04147092934760124,0.0,0.0,0.0,0.03800761354447,0.03800761354447,0.03800761354447,-0.06870482988656583,-0.06870482988656583,-0.06870482988656583,0.0,0.0,0.0,5.15180870670981
